Code;Popularity;NameRu;NameEn;NameUa;CountryCode;Latitude;Longitude;GMT
TYO;57;Токио;Tokyo;Токіо;JP;35.6895;139.692;+9:00
TYR;0;Тайлер;Tyler;Тайлер;US;32.3513;-95.3011;-6:00
TYS;0;Ноксвилл;Knoxville;Ноксвілл;US;35.9606;-83.9207;-5:00
TZL;0;Тузла;Tuzla;Тузла;BA;44.5428;18.6694;+1:00
TZN;0;Саут Андрос;South Andros;Саут Андрос;BS;24.165;-77.5853;-5:00
TZX;0;Трабзон;Trabzon;Трабзон;TR;41.005;39.7269;+2:00
UAC;0;Сан-Луис-Рио-Колорадо;San Luis Rio Colorado;Сан-Луїс-Ріо-Колорадо;MX;32.4631;-114.777;-8:00
UAI;0;Суаи;Suai;Суаі;TL;-9.3;125.283;
UAK;0;Нарсарсуак;Narsarsuaq;Нарсарсуак;GL;61.1667;-45.4167;-3:00
UAQ;0;Сан-Хуан;San Juan;Сан-Хуан;AR;-31.5375;-68.5364;-2:00
UAS;0;Самбуру;Samburu;Самбуру;KE;-3.76667;39.2833;+3:00
UBA;0;Убераба;Uberaba;Убераба;BR;-19.7483;-47.9319;-2:00
UBB;0;Мабуиаг-Айленд;Mabuiag Island;Мабуіг-Айленд;AU;-9.95;142.183;
UBJ;0;Убе Япония;Ube Jp;Убе Японія;JP;33.9258;131.274;+9:00
UBP;0;Убон Рачатани;Ubon Ratchath;Убон Рачатані;TH;15.2489;104.874;+7:00
UCA;0;Ютика;Utica;Ютіка;US;43.1009;-75.2327;-5:00
UCK;0;Луцк;Lutsk;Луцьк;UA;50.75;25.3333;+2:00
UCT;0;Ухта;UCHTA;Ухта;RU;63.5696;53.673;+4:00
UDD;0;Палм-Дезерт;Palm Desert;Палм-Дезерт;US;33.7222;-116.374;-8:00
UDE;0;Уден;Uden;Уден;NL;51.6608;5.61944;+1:00
UDI;0;Уберландиа;Uberlandia;Уберландіа;BR;-18.9186;-48.2772;-2:00
UDJ;0;Ужгород;Uzhgorod;Ужгород;UA;48.6167;22.2833;+2:00
UDN;0;Удине;Udine;Удіне;IT;46.0619;13.2422;+1:00
UDR;0;Удайспур;Udaipur;Удайспур;IN;24.5833;73.6833;+5:30
UEE;0;Квинстон;Queenstown;Квінстон;AU;-37.6;145.267;+11:00
UEL;0;Quelimane;Quelimane;Quelimane;MZ;-17.8786;36.8883;
UEO;0;Кумеджима;Kume Jima;Кумеджіма;JP;26.3653;126.719;+9:00
UER;0;Пуэртольяно;Puertollano;Пуертольяно;ES;38.6871;-4.10734;
UET;0;Кветта;Quetta;Квєтта;PK;30.1872;67.0125;
UFA;50;Уфа;Ufa;Уфа РФ;RU;54.7333;55.9333;+6:00
UGC;0;Ургенч;Urgench;Ургенч;UZ;41.55;60.6333;+5:00
UGI;0;Уганик;Uganik;Уганік;US;57.8833;-153.5;
UGN;0;Ваукеган;Waukegan;Ваукеган;US;42.3636;-87.8448;-6:00
UHE;0;Угерске-Градиште;Uherske Hradiste;Угерске-Градіште;CZ;49.0697;17.4597;+1:00
UIH;0;Куинхон;Qui Nhon;Куінхон;VN;13.7661;109.226;+7:00
UIK;0;Илимск;Ilimsk;;RU;58.1333;102.55;+9:00
UIN;0;Квинси;Quincy;Квінсі;US;42.2529;-71.0023;-6:00
UIO;48;Кито;Quito;Кіто;EC;-0.216667;-78.5;-5:00
UIP;0;Куимпер;Quimper;Кімпер;FR;48;-4.1;+1:00
UIR;0;Куиринди;Quirindi;Куірінді;AU;-31.5167;150.683;+11:00
UKB;0;Кобе;Kobe;Кобе;JP;34.6833;135.167;+9:00
UKI;0;Укайа;Ukiah;Укайа;US;39.1502;-123.208;-8:00
UKK;0;Усть-Каменогорск;Ust Kamenogorsk;Усть-Кам'яногорськ;KZ;49.9789;82.6103;+6:00
UKS;0;Севастополь;Sevastopol;Севастополь;UA;44.6917;33.5767;+3:00
UKT;0;Квакертаун;Quakertown;Квакертаун;US;40.4418;-75.3416;-5:00
UKU;0;Нуку;Nuku;Нуку;PG;-3.68333;142.467;
UKX;0;Усть-Кут;Ust-Kut;Усть-Кут;RU;56.85;105.733;+9:00
UKY;0;Киото;Kyoto;Кіото;JP;35.0211;135.754;+9:00
ULA;0;San Julian;San Julian;San Julian;AR;-49.3;-67.7167;
ULD;0;Улунди;Ulundi;Улунді;ZA;-28.3333;31.4167;
ULE;0;Sule;Sule;Sule;PG;-4.93333;151.267;
ULG;0;Улэгэй;Ulgit;;MN;48.9667;89.9667;
ULM;0;Нью Ульм;New Ulm;Нью Ульм;US;44.3125;-94.4605;-6:00
ULN;14;Улан-Батор;Ulaanbaatar;Улан-Батор;MN;47.9167;106.917;+8:00
ULP;0;Квилпай;Quilpie;Квілпай;AU;-26.6167;144.25;+10:00
ULY;0;Ульяновск;Ulyanovsk;Ульяновськ;RU;54.3333;48.4;+4:00
UME;0;Умеа;Umea;Умеа;SE;63.8333;20.25;+1:00
UMR;0;Вумера;Woomera;Вумера;AU;-31.15;136.8;
UMU;0;Умуарама;Umuarama;Умуарама;BR;-23.7664;-53.325;-2:00
UMY;0;Сумы;Sumy;Сумы;UA;50.9197;34.7819;+2:00
UNA;0;Уна;Una BR;Уна;BR;-15.3533;-38.9972;-3:00
UNG;0;Киунга;Kiunga;Кіунга;PG;-6.11667;141.3;
UNI;0;Юнион-Айленд;Union Island;Юніон-Айленд;VC;13.5;-61;-4:00
UNK;0;Уналаклит;Unalakleet;Уналакліт;US;63.8731;-160.788;-9:00
UNN;0;Ранонг;Ranong;Ранонг;TH;9.96667;98.6333;+7:00
UNT;0;Анст Шетландские о-ва;Unst;Анст Шетландскі о-ви;GB;60.75;-0.883333;+0:00
UOX;0;Университет Оксфорд;University Oxford;Університет Оксфорд;US;34.3844;-89.535;-6:00
UPF;0;Пфорцхайм;Pforzheim;Пфорцхайм;DE;48.8833;8.7;
UPG;0;Уджунг-Панданг;Ujung Pandang;Уджунг-Панданг;ID;-5.06667;119.55;+8:00
UPN;0;Уруапан;Uruapan;Уруапан;MX;19.4167;-102.067;-6:00
URA;0;Уральск;Uralsk;Уральськ;KZ;51.2333;51.3667;+5:00
URC;0;Урумки;Urumqi;Урумкі;CN;43.8;87.5833;+8:00
URE;0;Курессааре;Kuressaare;Курессааре;EE;58.2481;22.5039;+2:00
URG;0;Уругуайна;Uruguaina;Уругуайна;BR;-5.81222;-37.4403;-2:00
URJ;0;Урай;Uray;;RU;60.1167;64.8333;+6:00
URO;0;Руан;Rouen;Руан;FR;49.3886;1.1875;+1:00
URS;0;Курск;Kursk;Курськ;RU;51.7303;36.1939;+4:00
URT;0;Сурат-Тхани;Surat Thani;Сурат-Тхані;TH;9.13333;99.3167;+7:00
URY;0;Гураят;Gurayat;Гураят;SA;31.3333;37.3333;+3:00
USH;2;Ушуайа;Ushuaia;Ушуайа;AR;-54.8;-68.3;-2:00
USK;0;Усинск;Usinsk;Усінськ;RU;65.9939;57.5281;+4:00
USL;0;Юслесс-Луп;Useless Loop;Юслесс-Луп;AU;-25.9667;113.117;+9:00
USM;8;Кох-Самуи;Koh Samui;Кох-Самуі;TH;9.5;100;+7:00
USN;0;Ульсан;Ulsan;Ульсан;KR;35.5372;129.317;+9:00
USQ;0;Усак;Usak;Усак;TR;38.68;29.4081;
USS;0;Санкти-Спиритус;Sancti Spiritus;Санкті-Спірітус;CU;21.9297;-79.4425;-5:00
UST;0;Сент Огустин;St Augustine;Сент Огустін;US;29.95;-81.3333;-5:00
UTA;0;Мутаре;Mutare;Мутаре;ZW;-18.9667;32.6667;+2:00
UTC;0;Утрехт;Utrecht;Утрехт;NL;52.0908;5.12222;
UTH;0;Удон-Тхани;Udon Thani;Удон-Тхані;TH;17.4075;102.793;+7:00
UTL;0;Торремолинос;Torremolinos;Торремолінос;ES;36.6203;-4.49976;
UTN;0;Апингтон;Upington;Апінгтон;ZA;-28.45;21.25;+2:00
UTO;0;Утопия;Utopia;Утопія;US;27.29;-82.3601;
UTP;0;У-Тапао;U Tapao;У-Тапао;TH;12.6833;101.017;+7:00
UTT;0;Умтата;Umtata;Умтата;ZA;-31.5833;28.7833;+2:00
UTW;0;Куинстаун;Queenstown;Куінстаун;ZA;-31.9;26.8833;+2:00
UUA;0;Бугульма;BUGULMA;Бугульма;RU;54.6167;52.8167;+4:00
UUD;8;Улан-Удэ;Ulan Ude;Улан-Уде;RU;51.8333;107.617;+9:00
UUS;2;Южно-Сахалинск;Yuzhno Sakhalinsk;Южно-Сахалінськ;RU;46.9522;142.741;+11:00
UUU;0;мануму;Manumu;мануму;PG;-9.06667;147.575;
UVF;0;Вье Форт Сан Люсия;Vieux Fort St Lucia;Вье Форт Сан Люсія;LC;13.7356;-60.9522;-4:00
UVL;0;Харга;Kharga;Харга;EG;25.4333;30.55;+2:00
UVO;0;Uvol;Uvol;Uvol;PG;-6.01667;151;
UWE;0;Висбаден;Wiesbaden;Вісбаден;DE;50.0833;8.25;
UWP;0;Вупперталь;Wuppertal;Вупперталь;DE;51.2667;7.18333;
VAA;0;Вааса;Vaasa;Вааса;FI;63.096;21.6158;+2:00
VAF;0;Валенсия;Valence;Валенсія;FR;44.9203;4.97028;+1:00
VAG;0;Варжинья;Varginha;Варжінья;BR;-21.5514;-45.4303;-2:00
VAI;0;Ванимо;Vanimo;Ванімо;PG;-2.68333;141.3;+10:00
VAK;0;Chevak;Chevak;Chevak;US;61.5278;-165.586;
VAL;0;Valenca;Valenca;Valenca;BR;-13.3703;-39.0731;
VAN;0;Ван Турция;Van TR;Ван Турція;TR;38.4586;43.3322;+2:00
VAP;0;Вальпараисо;Valparaiso;Вальпараісо;CL;-33.0478;-71.6011;
VAR;10;Варна;Varna;Варна;BG;43.2167;27.9167;+2:00
VAS;0;Сивас;Sivas;Сівас;TR;39.7483;37.0161;+2:00
VAV;0;Вавау;Vava U;Вавау;TO;-18.5833;-173.967;+13:00
VAW;0;Вардо;Vardoe;Вардо;NO;70.3547;31.0456;+1:00
VAZ;0;Валь Д'Изере;Val D Isere;Валь Д'Ізере;FR;45.45;6.98333;
VBV;0;Вануабалаву;Vanuabalavu;Вануабалаву;FJ;-17.2333;-178.95;
VBY;0;Висбю;Visby;Вісбю;SE;57.6333;18.3;+1:00
VCA;0;Кантхо;Can Tho;Кантхо;VN;10.0333;105.783;+7:00
VCE;86;Венеция;Venice;Венеція;IT;45.4386;12.3267;+1:00
VCL;0;Тамки;Tamky;Тамкі;VN;15.4222;108.704;+7:00
VCT;0;Виктория;Victoria;Вікторія;US;28.8511;-96.9144;-6:00
VCV;0;Викторвилль;Victorville;Вікторвілль;US;34.5361;-117.291;-8:00
VDA;0;Овда;Ovda;Овда;IL;29.9333;34.9472;+2:00
VDB;0;Фагернес;Fagernes;Фагернес;NO;60.9833;9.25;+1:00
VDC;0;Витория-Да-Конкиста;Vitoria Da Conquista;Віторія-Да-Конкіста;BR;-14.8661;-40.8394;-3:00
VDD;0;;;;AT;48.2;16.3667;
VDE;0;Валверде;Valverde;Валверде;ES;27.8128;-17.8853;+0:00
VDI;0;Видалия;Vidalia;Відалія;US;32.2177;-82.4135;-5:00
VDM;0;Виедма;Viedma;Вієдма;AR;-40.8;-63;-2:00
VDP;0;Valle De La Pascua;Valle De La Pascua;Valle De La Pascua;VE;9.21667;-66;
VDS;0;Вадсё;Vadso;Вадсьо;NO;70.0731;29.7697;+1:00
VDZ;0;Вальдес;Valdez;Вальдес;US;61.1325;-146.239;-9:00
VEE;0;Венеция;Venetie;Венеція;US;67.0139;-146.419;
VEJ;0;Вежле;Vejle;Вежле;DK;55.7093;9.5357;+1:00
VEL;0;Вернал;Vernal;Вернал;US;40.4555;-109.529;-7:00
VER;0;Веракрус;Veracruz;Веракрус;MX;19.2;-96.1333;-6:00
VEY;0;Вейстменнейяр;Vestmannaeyjar;Вейстменнейяр;IS;63.3667;-20.1922;+0:00
VFA;0;Виктория-Фоллз;Victoria Falls;Вікторія-Фоллз;ZW;-17.9333;25.8333;+2:00
VGD;0;Вологда;Vologda;Вологда;RU;59.2167;39.9;+4:00
VGO;0;Виго;Vigo;Віго;ES;42.2333;-8.71667;+1:00
VHM;0;Вильхельмина;Vilhelmina;Вільхельміна;SE;64.6167;16.65;+1:00
VHN;0;Ван Хорн;Van Horn;Ван Хорн;US;31.0399;-104.831;-6:00
VHY;0;Виши;Vichy;Віші;FR;46.1167;3.41667;+1:00
VIB;0;Вилья-Конститусьон;Villa Constitucion;Вілья-Констітусьон;MX;25.0583;-111.7;-7:00
VIC;0;Виченца;Vicenza;Віченца;IT;45.5573;11.5409;+1:00
VIE;420;Вена;Vienna;Відень;AT;48.1111;16.5583;+1:00
VIF;0;Виесте;Vieste;Вієсте;IT;41.8824;16.175;+1:00
VIG;0;Эль-Вигиа;El Vigia;Ель-Вігіа;VE;8.62194;-71.6506;-4:30
VII;0;Винь;Vinh City;Вінь;VN;18.7;105.633;+7:00
VIJ;0;Виржин-Горда;Virgin Gorda;Віржін-Горда;VG;18.5;-64.4;-4:00
VIL;0;Дахла;Dakhla;Дахла;MA;23.7133;-15.935;+0:00
VIN;0;Винница;Vinnitsa;Вінниця;UA;49.2333;28.4833;+2:00
VIQ;0;Викеке;Viqueque;Вікеке;TL;-8.8575;126.365;
VIS;0;Вайзалиа;Visalia;Вайзаліа;US;36.3302;-119.292;-8:00
VIT;0;Витория;Vitoria;Віторія;ES;42.8333;-2.5;+1:00
VIV;0;Вивигани;Vivigani;Вівігані;PG;-9.28333;150.333;
VIX;0;Витория;Vitoria;Віторія;BR;-20.3194;-40.3378;-2:00
VJI;0;Абингдон;Abingdon;Абінгдон;US;36.6861;-82.0333;-5:00
VKG;0;Рач-Дже;Rach Gia;Рач-Дже;VN;10.0167;105.083;+7:00
VKS;0;Виксбург;Vicksburg;Віксбург;US;32.3526;-90.8779;-6:00
VKT;0;Воркута;Vorkuta;;RU;67.4833;63.9833;+4:00
VLA;0;Vandalia;Vandalia;Vandalia;US;39.8906;-84.1988;
VLC;86;Валенсия;Valencia;Валенсія;ES;39.4698;-0.377387;+1:00
VLD;0;Вальдоста;Valdosta;Вальдоста;US;30.8327;-83.2785;-5:00
VLG;0;Вилья-Хесель;Villa Gesell;Вілья-Хесель;AR;-37.2568;-56.9693;-2:00
VLI;0;Порт-Вила;Port Vila;Порт-Віла;VU;-17.7333;168.317;+11:00
VLK;0;Волгодонск;Volgodonsk;;RU;47.6833;42.0833;+4:00
VLL;0;Вальядолид;Valladolid;Вальядолід;ES;41.65;-4.71667;+1:00
VLN;0;Валенсия;Valencia;Валенсія;VE;10.1806;-68.0039;-4:30
VLO;0;Валлехо;Vallejo;Валлехо;US;38.1041;-122.257;-8:00
VLU;0;Великие Луки;Velikiye Luki;;RU;56.3833;30.6167;+4:00
VLV;0;Валера;Valera;Валера;VE;9.31778;-70.6036;-4:30
VLY;0;Энглси;Anglesey;Енглсі;GB;53.2833;-4.33333;
VME;0;Вилья-Мерседес;Villa Mercedes;Вілья-Мерседес;AR;-26.4667;-64.2;-2:00
VMI;0;Валлеми;Vallemi;Валлемі;PY;-22.25;-58;-3:00
VMU;0;Балимуру;Balimuru;Балімуру;PG;-7.5;144.8;
VNC;2;Венеция;Venice;Венеція;US;27.0667;-82.4333;-5:00
VNE;0;Ваннес;Vannes;Ваннес;FR;47.6667;-2.75;+1:00
VNO;64;Вильнюс;Vilnius;Вільнюс;LT;54.6833;25.3167;+2:00
VNR;0;Венрук;Vanrook;Венрук;AU;-16.8667;141.917;
VNS;0;Варанаси;Varanasi;Варанасі;IN;25.3333;83;+5:30
VNX;0;Виланкулос;Vilanculos;Віланкулос;MZ;-22.5964;35.1125;+2:00
VOG;38;Волгоград;Volgograd;Волгоград;RU;48.8047;44.5858;+4:00
VOL;0;Волос;Volos;Волос;GR;39.3667;22.9458;+2:00
VOT;0;Вотупоранга;Votuporanga;Вотупоранга;BR;-20.4228;-49.9728;
VOZ;0;Воронеж;Voronezh;Вороніж;RU;51.6664;39.17;+4:00
VPN;0;Вопнафьордур;Vopnafjordur;Вопнафьордур;IS;65.75;-14.8333;
VPS;0;Вальпараисо;Valparaiso;Вальпараісо;US;30.4894;-86.5272;-6:00
VPZ;0;Вальпараисо;Valparaiso;Вальпараісо;US;41.4525;-87.0053;-6:00
VQS;0;Вьекес;Vieques;Вьекес;US;18.1142;-65.4225;-4:00
VRA;10;Варадеро;Varadero;Варадеро;CU;23.1536;-81.2514;-5:00
VRB;0;Веро-Бич;Vero Beach;Веро-Біч;US;27.6386;-80.3973;-5:00
VRK;0;Варкаус;Varkaus;Варкаус;FI;62.3167;27.9167;+2:00
VRL;0;Вила-Реал;Vila Real;Віла-Реал;PT;41.3;-7.75;+0:00
VRN;22;Верона;Verona;Верона;IT;45.4342;10.9978;+1:00
VRO;0;Матанзас;Matanzas;Матанзас;CU;23.0411;-81.5775;-5:00
VRY;0;Vaeroy;Vaeroy;Vaeroy;NO;63.7833;8.9;
VSA;0;Вильяхермоза;Villahermosa;Вільяхермоза;MX;17.9833;-92.9167;-6:00
VSE;0;Визеу;Viseu;Візеу;PT;40.65;-7.91667;
VSF;0;Спрингфилд;Springfield;Спрінгфілд;US;42.1015;-72.5898;
VSG;8;Луганск;Lugansk;Луганськ;UA;48.5667;39.3333;+2:00
VST;0;Вастерас;Vasteras;Вастерас;SE;59.6167;16.55;
VTB;0;Витебск;Vitebsk;Вітебськ;BY;55.1925;30.1944;+2:00
VTE;0;Виентиане;Vientiane;Віентіане;LA;17.9667;102.6;+7:00
VTG;0;Вунг Тау;Vung Tau;Вунг Тау;VN;10.35;107.067;
VTL;0;Виттель;Vittel;Віттель;FR;48.2;5.95;
VTN;0;Valentine;Valentine;Valentine;US;42.8728;-100.551;
VTZ;0;Вишакхапатанам;Vishakhapatanam;Вішакхапатанам;IN;17.7211;83.2247;+5:30
VUS;0;Великий Устюг;Veliky Ustug;;RU;60.7667;46.3167;+4:00
VVK;0;Вастервик;Vastervik;Вастервік;SE;57.75;16.6333;
VVO;64;Владивосток;Vladivostok;Владивосток;RU;43.1056;131.874;+11:00
VXE;2;Сан Висенте;Sao Vicente;Сан Вісенте;CV;16.85;-24.9667;-1:00
VXO;0;Ваксьо;Vaxjo;Ваксьо;SE;56.8833;14.8167;+1:00
VYD;0;Врихейд;Vryheid;Вріхейд;ZA;-27.7667;30.8;+2:00
VYS;0;Перу;Peru;Перу;US;40.7537;-86.0689;-6:00
WAA;0;Уэльс;Wales;Уельс;US;65.6172;-168.091;
WAC;0;Waca;Waca;Waca;ET;7.16667;37.1667;
WAG;0;Вангануи;Wanganui;Вангануі;NZ;-39.9333;175.05;+13:00
WAH;0;Wahpeton;Wahpeton;Wahpeton;US;46.2652;-96.6059;
WAI;0;Antsohihy;Antsohihy;Antsohihy;MG;-14.8667;47.9833;
WAL;0;Чинкотик;Chincoteague;Чінкотік;US;37.9332;-75.3788;-5:00
WAO;0;Вабо;Wabo;Вабо;PG;-7.66667;145;
WAS;31;Вашингтон;Washington;Вашингтон;US;38.8929;-77.0057;-5:00
WAT;0;Уэтерфорд;Waterford;Уетерфорд;IE;52.1972;-7.08889;+0:00
WAW;256;Варшава;Warsaw;Варшава;PL;52.25;21;+1:00
WAZ;0;Уорвик;Warwick;Уорвік;AU;-28.2333;152.017;+10:00
WBB;0;Stebbins;Stebbins;Stebbins;US;63.5222;-162.288;
WBM;0;Вапенаманда;Wapenamanda;Вапенаманда;PG;-5.63333;143.917;
WBQ;0;Бивер;Beaver;Бівер;US;40.6953;-80.3048;
WBU;0;Боулдер;Boulder;Боулдер;US;40.015;-105.271;-7:00
WDG;0;Инид;Enid;Інід;US;36.3956;-97.8784;-6:00
WDH;0;Виндхук;Windhoek;Віндхук;NA;-22.57;17.0836;+2:00
WEA;0;Уэтерфорд;Weatherford;Уетерфорд;US;32.7593;-97.7973;-6:00
WED;0;Wedau;Wedau;Wedau;PG;-10.1;150.083;
WEF;0;Вэйфан;Weifang;Вейфан;CN;36.71;119.102;+8:00
WEH;0;Вейхай;Weihai;Вейхай;CN;37.5017;122.114;+8:00
WEI;0;Веипа;Weipa;Веіпа;AU;-12.6667;141.867;+10:00
WEL;0;Велком;Welkom;Велком;ZA;-27.9833;26.7333;+2:00
WEW;0;Ви-Ваа;Wee Waa;Ві-Ваа;AU;-30.2333;149.433;+11:00
WEX;0;Вексфорд;Wexford;Вексфорд;IE;52.3342;-6.4575;+0:00
WFK;0;Френчвилль;Frenchville;Френчвілль;US;46.6812;-68.3331;
WGA;0;Вагга-Вагга;Wagga Wagga;Вагга-Вагга;AU;-35.1167;147.367;+11:00
WGE;0;Валгетт;Walgett;Валгетт;AU;-30.0167;148.117;+11:00
WGN;0;Ваитанги;Waitangi;Ваітангі;NZ;-35.2702;174.081;
WGO;0;Винчестер;Winchester;Вінчестер;US;36.13;-115.119;-5:00
WGP;0;Вайнгапу;Waingapu;Вайнгапу;ID;-9.65;120.267;
WGT;0;Вангаратта;Wangaratta;Вангаратта;AU;-36.3667;146.333;+11:00
WHK;0;Вакатан;Whakatane;Вакатан;NZ;-37.9833;177;+13:00
WHL;0;Велшпул;Welshpool;Велшпул;AU;-38.6667;146.433;+11:00
WHO;0;Franz Josef;Franz Josef;Franz Josef;NZ;-43.3891;170.182;
WHS;0;Whalsay;Whalsay;Whalsay;GB;60.3333;-0.983333;
WHT;0;Уартон;Wharton;Уартон;US;29.3116;-96.1027;
WIC;0;Вик;Wick;Вік;GB;58.4333;-3.08333;+0:00
WIN;0;Винтон;Winton;Вінтон;AU;-36.5167;146.083;
WIU;0;Witu;Witu;Witu;PG;-4.66667;149.5;
WJF;0;Ланкастер;Lancaster;Ланкастер;US;34.6667;-118;-8:00
WKA;0;Ванака;Wanaka;Ванака;NZ;-44.7;169.15;+13:00
WKJ;0;Вакканаи;Wakkanai;Вакканаі;JP;45.4094;141.674;+9:00
WKK;0;Алекнагик;Aleknagik;Алекнагік;US;59.2731;-158.618;
WKN;0;Wakunai;Wakunai;Wakunai;PG;-5.86667;155.217;
WLD;0;Уинфилд;Winfield;Уінфілд;US;37.2397;-96.9956;-6:00
WLG;18;Веллингтон;Wellington;Веллінгтон;NZ;-41.2785;174.777;+13:00
WLK;0;Селавик;Selawik;Селавік;US;66.6039;-160.007;-9:00
WLL;0;Воллогорэнг;Wollogorang;Воллогоренг;AU;-17.6167;137.917;
WLM;0;Уолтем;Waltham;Уолтем;US;42.3765;-71.2356;
WLS;0;о.Уоллис;Wallis Island;о.Уолліс;PF;-13.2333;-176.167;
WMB;0;Варрнамбул;Warrnambool;Варрнамбул;AU;-38.3833;142.483;+11:00
WMC;0;Виннемукка;Winnemucca;Віннемукка;US;40.973;-117.736;-8:00
WMH;0;Маунтин Хоум;Mountain Home;Маунтін Хоум;US;36.3333;-92.3833;-6:00
WMN;0;Мароанцетра;Maroantsetra;Мароанцетра;MG;-15.4333;49.7333;
WMO;0;White Mountain;White Mountain;White Mountain;US;64.6814;-163.406;
WNA;0;Напакиак;Napakiak;Напакіак;US;60.6967;-161.952;
WNR;0;Виндора;Windorah;Віндора;AU;-32.3667;148.933;+10:00
WNS;0;Навабшах;Nawabshah;Навабшах;PK;26.25;68.4167;+5:00
WNZ;0;Венчжоу;Wenzhou;Венчжоу;CN;28.0192;120.654;+8:00
WOL;0;Воллонгонг;Wollongong;Воллонгонг;AU;-34.4333;150.883;+11:00
WPA;0;Пуэрто-Айсен;Puerto Aisen;Пуерто-Айсен;CL;-45.4;-72.7;-3:00
WPB;0;Port Berge;Port Berge;Port Berge;MG;-15.55;47.6667;
WPM;0;Випим;Wipim;Віпім;PG;-8.78333;142.867;
WRE;0;Вангарей;Whangarei;Вангарей;NZ;-35.7317;174.324;+13:00
WRG;0;Вранжелл;Wrangell;Вранжелл;US;56.4708;-132.377;-9:00
WRL;0;Уорланд;Worland;Уорланд;US;44.0169;-107.955;-7:00
WRO;0;Вроцлав;Wroclaw;Вроцлав;PL;51.1;17.0333;+1:00
WRY;0;Вестрей;Westray;Вестрей;GB;59.3;-3;+0:00
WSG;0;Вашингтон;Washington;Вашингтон;US;40.1738;-80.245;
WSN;0;South Naknek;South Naknek;South Naknek;US;58.7156;-156.998;
WST;0;Вестерли;Westerly;Вестерлі;US;41.3776;-71.8273;-5:00
WSU;0;Wasu;Wasu;Wasu;PG;-5.95;147.233;
WSY;0;Эрли-Бич;Airlie Beach;Ерлі-Біч;AU;-20.2675;148.717;+10:00
WSZ;0;Вестпорт;Westport;Вестпорт;NZ;-41.7397;171.582;+13:00
WTD;0;West End;West End;West End;BS;26.6833;-78.9667;
WTK;0;Ноатак;Noatak;Ноатак;US;67.5711;-162.965;
WTL;0;Tuntatuliak;Tuntatuliak;Tuntatuliak;US;60.35;-162.633;
WTP;0;Войтапе;Woitape;Войтапе;PG;-8.55;147.25;
WUA;0;Wuhai;Wuhai;Wuhai;CN;39.6647;106.812;
WUG;0;Wau PG;Wau PG;Wau PG;PG;-7.3375;146.718;
WUH;0;Вухан;Wuhan;Вухан;CN;30.5833;114.267;+8:00
WUN;0;Вилуна;Wiluna;Вілуна;AU;-26.6;120.217;+9:00
WUS;0;Вуйшань;Wuyishan;Вуйшань;CN;27.7586;118.04;+8:00
WUV;0;Вувулу-Айленд;Wuvulu Island;Вувулу-Айленд;PG;-1.71667;142.833;
WUX;0;Вуси;Wuxi;Вусі;CN;31.5772;120.294;+8:00
WVB;0;Валвис-Бей;Walvis Bay;Валвіс-Бей;NA;-22.9575;14.5053;+2:00
WVI;0;Ватсонвилль;Watsonville;Ватсонвілль;US;36.9102;-121.757;-8:00
WVL;0;Уотервилль;Waterville;Уотервілль;US;44.552;-69.6317;-5:00
WVN;0;Вильхельмсхавен;Wilhelmshaven;Вільхельмсхавен;DE;53.5167;8.13333;+1:00
